User   ID,Date Created,Tweet Text,Tweet URL
1335264585633288199,2025-01-02 04:20:58+00:00,"""ga perlu takut deforestasi!!apalah itu dampaknya""
what the heck??!!!",https://twitter.com/twitter/status/1874672206397267999
80850731,2025-01-02 04:16:39+00:00,"Nasib punya presiden udah tua, ga pernah kuliah, wawasan ga update, kebijakan2nya ga ada dasar ilmu.

Gw harap negara2 lain kasi peringatan ke meong asia satu ini @prabowo

Saat fenomena krisis iklim yg makin nyata, deforestasi segila ini ga cuma bahaya buat Indonesia, tapi dunia https://t.co/G0B7FAXkGf",https://twitter.com/twitter/status/1874671118927405212
103551225,2025-01-02 04:16:36+00:00,"Kelanjutan IKN Kaltim di Tahun 2025, Tantangan Anggaran yang Lebih Kecil hingga Deforestasi Masif

https://t.co/rQxEUw6Wty lewat @tribunkaltim",https://twitter.com/twitter/status/1874671106277425428
710527652,2025-01-02 04:13:42+00:00,"Iya iya deforestasi ga bahaya kok wok, yang bahaya itu ketika pemerintah diisi orang inkompoten kayak kamu dan kroni-kronimu wok https://t.co/r5ZO39DvIZ",https://twitter.com/twitter/status/1874670379358408915
1248255233433546754,2025-01-02 04:09:32+00:00,Apa Pak @prabowo tidak paham soal deforestasi? @Gerindra https://t.co/3bK3GLp9nE,https://twitter.com/twitter/status/1874669330518184412
1636652371010023430,2025-01-02 04:07:59+00:00,"Electrizen, hidup ini berawal dari sebuah mimpi. Dimulai dari langkah kecil, kita nyalakan perubahan dengan energi baru. Saatnya, kita bersiap untuk menyongsong masa depan, dengan semangat keberlanjutan.

Selamat Tahun Baru 2025.

#PLN #PLNUntukIndonesia
#TahunBaru2025 https://t.co/nekPr9qpww",https://twitter.com/twitter/status/1874668937767719228
1672069762531332096,2025-01-02 04:05:05+00:00,"Electrizen, hidup ini berawal dari sebuah mimpi. Dimulai dari langkah kecil, kita nyalakan perubahan dengan energi baru. Saatnya, kita bersiap untuk menyongsong masa depan, dengan semangat keberlanjutan.

Selamat Tahun Baru 2025.

#PLN #PLNUntukIndonesia
#TahunBaru2025 https://t.co/Wt35AlJQLe",https://twitter.com/twitter/status/1874668211150741512
1327057890025226245,2025-01-02 04:02:59+00:00,"Awal yang baru hadir dengan peluang dan impian. Dengan energi yang baru, mari kita wujudkan perubahan dan jalani setiap langkah dengan semangat berkelanjutan.

Selamat Tahun Baru 2025! 🎆

Kobarkan energi baru, nyalakan semangat, dan jalani tahun ini dengan penuh percaya diri… https://t.co/T594cOT4h6 https://t.co/Ccw2ZhInvZ",https://twitter.com/twitter/status/1874667681515024570
1091321315858870272,2025-01-02 03:43:45+00:00,"polusi di permasalahkan, deforestasi di sepelekan.

ko aneh https://t.co/YY8eAuyEfS",https://twitter.com/twitter/status/1874662843079172462
1247969977551872005,2025-01-02 03:42:57+00:00,"hiburan dengan isi orang-orang tolol, sm kyk presidennya yang bilang “gpp deforestasi, selama di ganti nanam sawit.” https://t.co/BwM9JtBvC8",https://twitter.com/twitter/status/1874662639412088974
968486953002782721,2025-01-02 03:31:19+00:00,ESDM Provinsi Banten Sebut Pemilik Tambang di Papango Rangkasbitung Bisa Dipidana https://t.co/hv76oTlAfx,https://twitter.com/twitter/status/1874659712198947242
1835888172678721536,2025-01-02 03:28:29+00:00,"Electrizen, hidup ini berawal dari sebuah mimpi. Membawa keyakinan untuk meraih sebuah tujuan.

Dimulai dari langkah kecil, kita nyalakan perubahan dengan energi baru. Saatnya, kita bersiap untuk menyongsong masa depan, dengan semangat keberlanjutan.

#PLN #PLNUntukIndonesia https://t.co/C94ah7s45r",https://twitter.com/twitter/status/1874659000324886799
